customer_ID,gender,tenure,internet_service,contract,payment_method,monthly_charges,total_charges,churn,tenure_group,charge_group
3488-PGMQJ,1,8,Fiber optic,Month-to-month,Electronic check,75,607,1,0-1 Year,Medium
3580-REOAC,1,10,DSL,Month-to-month,Credit card (automatic),45,435,1,0-1 Year,Low
7534-BFESC,1,24,Fiber optic,Month-to-month,Electronic check,76,1713,1,1-2 Years,Medium
3727-OWVYD,1,35,DSL,One year,Mailed check,61,2021,0,2-4 Years,Medium
2294-SALNE,1,23,Fiber optic,One year,Mailed check,87,1941,0,1-2 Years,Medium
4847-TAJYI,2,6,Fiber optic,Month-to-month,Electronic check,89,568,0,0-1 Year,Medium
1563-IWQEX,2,12,No,Month-to-month,Mailed check,20,220,0,0-1 Year,Low
8203-XJZRC,1,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
6556-DBKZF,2,71,Fiber optic,Two year,Electronic check,76,5436,0,4-6 Years,Medium
6851-WEFYX,1,35,Fiber optic,Month-to-month,Electronic check,101,3438,0,2-4 Years,High
2985-JUUBZ,1,40,DSL,Month-to-month,Electronic check,75,3016,0,2-4 Years,Medium
6390-DSAZX,2,1,Fiber optic,Month-to-month,Mailed check,74,74,1,0-1 Year,Medium
0895-LMRSF,1,23,DSL,One year,Bank transfer (automatic),65,1510,0,1-2 Years,Medium
8098-LLAZX,2,4,Fiber optic,Month-to-month,Electronic check,95,396,1,0-1 Year,Medium
8266-VBFQL,1,4,Fiber optic,Month-to-month,Electronic check,90,357,0,0-1 Year,Medium
8181-YHCMF,2,68,DSL,Two year,Credit card (automatic),60,4109,0,4-6 Years,Medium
2240-HSJQD,1,38,Fiber optic,Month-to-month,Mailed check,82,3142,0,2-4 Years,Medium
1248-DYXUB,1,52,No,Two year,Mailed check,25,1229,0,4-6 Years,Low
0265-EDXBD,1,32,Fiber optic,Month-to-month,Electronic check,75,2303,1,2-4 Years,Medium
4115-BNPJY,1,29,DSL,Two year,Mailed check,76,2054,0,2-4 Years,Medium
3167-SNQPL,1,38,Fiber optic,Month-to-month,Electronic check,101,3742,0,2-4 Years,High
4091-TVOCN,1,48,DSL,One year,Credit card (automatic),79,3682,0,2-4 Years,Medium
1098-TDVUQ,2,1,No,Month-to-month,Bank transfer (automatic),19,19,0,0-1 Year,Low
7277-OZCGZ,2,22,Fiber optic,Month-to-month,Electronic check,89,1886,0,1-2 Years,Medium
1557-EMYVT,2,43,Fiber optic,Two year,Credit card (automatic),115,4895,0,2-4 Years,High
2799-ARNLO,2,5,Fiber optic,Month-to-month,Electronic check,69,342,0,0-1 Year,Medium
7563-BIUPC,1,5,Fiber optic,Month-to-month,Electronic check,81,416,1,0-1 Year,Medium
5027-YOCXN,1,51,Fiber optic,One year,Credit card (automatic),110,5686,0,4-6 Years,High
3973-SKMLN,1,71,No,Two year,Credit card (automatic),20,1355,0,4-6 Years,Low
2321-OMBXY,2,38,DSL,One year,Credit card (automatic),80,3059,1,2-4 Years,Medium
2840-XANRC,1,24,Fiber optic,Month-to-month,Electronic check,93,2231,1,1-2 Years,Medium
6745-JEFZB,1,35,Fiber optic,Month-to-month,Credit card (automatic),92,3236,0,2-4 Years,Medium
5020-ZSTTY,2,54,DSL,One year,Bank transfer (automatic),82,4350,1,4-6 Years,Medium
9880-TDQAC,2,72,DSL,Two year,Electronic check,60,4264,0,4-6 Years,Medium
8705-WZCYL,1,1,DSL,Month-to-month,Electronic check,45,45,0,0-1 Year,Low
7102-JJVTX,2,9,DSL,One year,Mailed check,49,422,0,0-1 Year,Low
8626-PTQGE,1,69,DSL,Two year,Bank transfer (automatic),60,4177,0,4-6 Years,Medium
4983-CLMLV,2,52,Fiber optic,Month-to-month,Credit card (automatic),103,5138,0,4-6 Years,High
5701-YVSVF,2,11,Fiber optic,Month-to-month,Electronic check,83,880,0,0-1 Year,Medium
5804-LEPIM,2,2,Fiber optic,Month-to-month,Electronic check,70,139,1,0-1 Year,Medium
5697-GOMBF,2,28,DSL,Month-to-month,Electronic check,36,974,0,2-4 Years,Low
2739-CACDQ,2,17,Fiber optic,Month-to-month,Credit card (automatic),83,1470,0,1-2 Years,Medium
9385-EHGDO,2,35,No,Two year,Mailed check,20,739,0,2-4 Years,Low
9498-FIMXL,2,8,No,One year,Mailed check,19,162,0,0-1 Year,Low
2379-GYFLQ,1,46,Fiber optic,One year,Credit card (automatic),95,4423,0,2-4 Years,Medium
0122-OAHPZ,2,7,Fiber optic,Month-to-month,Electronic check,74,511,1,0-1 Year,Medium
2868-SNELZ,2,2,Fiber optic,Month-to-month,Mailed check,81,156,1,0-1 Year,Medium
4322-RCYMT,1,68,DSL,One year,Bank transfer (automatic),76,5294,1,4-6 Years,Medium
6680-NENYN,2,43,Fiber optic,Two year,Electronic check,105,4760,1,2-4 Years,High
2088-IEBAU,2,68,DSL,Two year,Electronic check,88,6148,0,4-6 Years,Medium
7982-VCELR,2,36,Fiber optic,Month-to-month,Credit card (automatic),95,3566,0,2-4 Years,Medium
1343-EHPYB,1,63,Fiber optic,Month-to-month,Electronic check,103,6603,1,4-6 Years,High
6035-BXTTY,2,32,DSL,Month-to-month,Bank transfer (automatic),55,1830,0,2-4 Years,Medium
6885-PKOAM,2,71,DSL,Two year,Credit card (automatic),86,6224,0,4-6 Years,Medium
7520-HQWJU,2,66,DSL,Month-to-month,Bank transfer (automatic),67,4509,0,4-6 Years,Medium
9639-BUJXT,1,63,No,One year,Mailed check,21,1328,0,4-6 Years,Low
5924-SNGKP,2,41,No,One year,Credit card (automatic),20,865,0,2-4 Years,Low
0021-IKXGC,2,1,Fiber optic,Month-to-month,Electronic check,72,72,0,0-1 Year,Medium
2034-GDRCN,2,2,Fiber optic,Month-to-month,Electronic check,90,168,1,0-1 Year,Medium
8966-SNIZF,2,70,No,Two year,Bank transfer (automatic),19,1304,0,4-6 Years,Low
6243-OZGFH,2,23,DSL,Month-to-month,Electronic check,45,997,0,1-2 Years,Low
4654-DLAMQ,2,64,Fiber optic,One year,Bank transfer (automatic),97,6431,0,4-6 Years,Medium
0513-RBGPE,1,37,DSL,Two year,Credit card (automatic),63,2279,0,2-4 Years,Medium
5160-UXJED,1,17,DSL,One year,Mailed check,45,681,0,1-2 Years,Low
4115-NZRKS,2,7,Fiber optic,Month-to-month,Electronic check,89,574,0,0-1 Year,Medium
0219-YTZUE,1,4,Fiber optic,Month-to-month,Bank transfer (automatic),85,372,1,0-1 Year,Medium
0623-IIHUG,2,21,DSL,Month-to-month,Electronic check,42,840,1,1-2 Years,Low
4572-DVCGN,2,10,Fiber optic,Month-to-month,Bank transfer (automatic),80,846,1,0-1 Year,Medium
3351-NGXYI,2,16,DSL,Month-to-month,Electronic check,54,889,0,1-2 Years,Medium
8984-EYLLL,1,64,Fiber optic,Two year,Electronic check,105,6823,0,4-6 Years,High
9057-MSWCO,1,27,DSL,Month-to-month,Credit card (automatic),31,805,1,2-4 Years,Low
9833-TGFHX,1,42,Fiber optic,One year,Electronic check,97,4017,0,2-4 Years,Medium
9294-TDIPC,1,5,No,Month-to-month,Mailed check,20,84,0,0-1 Year,Low
5229-DTFYB,2,41,Fiber optic,Two year,Bank transfer (automatic),99,3959,0,2-4 Years,Medium
0104-PPXDV,1,58,DSL,One year,Credit card (automatic),50,2879,0,4-6 Years,Low
5176-LMJXE,2,47,No,Two year,Mailed check,21,946,0,2-4 Years,Low
3583-KRKMD,1,18,Fiber optic,Month-to-month,Bank transfer (automatic),76,1373,0,1-2 Years,Medium
1010-DIAUQ,1,5,Fiber optic,Month-to-month,Bank transfer (automatic),97,493,1,0-1 Year,Medium
9069-LGEUL,1,23,DSL,Month-to-month,Bank transfer (automatic),60,1406,0,1-2 Years,Medium
7302-ZHMHP,2,1,No,Month-to-month,Mailed check,19,19,0,0-1 Year,Low
9571-EDEBV,1,71,Fiber optic,One year,Credit card (automatic),99,6963,0,4-6 Years,Medium
3520-FJGCV,1,72,Fiber optic,Two year,Credit card (automatic),113,8127,0,4-6 Years,High
6563-VRERX,1,33,No,One year,Mailed check,21,690,0,2-4 Years,Low
0259-GBZSH,1,2,Fiber optic,Month-to-month,Electronic check,86,182,1,0-1 Year,Medium
6122-EFVKN,1,24,DSL,Two year,Mailed check,36,831,0,1-2 Years,Low
2805-EDJPQ,2,56,Fiber optic,One year,Credit card (automatic),100,5608,0,4-6 Years,Medium
6862-CQUMB,1,37,Fiber optic,Month-to-month,Credit card (automatic),96,3647,0,2-4 Years,Medium
7156-MXBJE,2,43,DSL,One year,Credit card (automatic),85,3662,0,2-4 Years,Medium
6158-HDPXZ,1,1,DSL,Month-to-month,Mailed check,25,25,0,0-1 Year,Low
9601-BRXPO,2,25,Fiber optic,Month-to-month,Bank transfer (automatic),105,2567,1,2-4 Years,High
2863-IMQDR,2,61,DSL,Two year,Electronic check,90,5309,0,4-6 Years,Medium
5686-CMAWK,1,17,Fiber optic,One year,Electronic check,87,1410,0,1-2 Years,Medium
5651-CRHKQ,2,41,Fiber optic,One year,Bank transfer (automatic),86,3339,0,2-4 Years,Medium
6905-NIQIN,1,1,DSL,Month-to-month,Mailed check,51,51,1,0-1 Year,Medium
8204-YJCLA,1,72,DSL,Two year,Bank transfer (automatic),65,4732,0,4-6 Years,Medium
5167-ZFFMM,1,1,Fiber optic,Month-to-month,Credit card (automatic),91,91,1,0-1 Year,Medium
6583-SZVGP,1,48,Fiber optic,Two year,Bank transfer (automatic),108,5067,0,2-4 Years,High
4895-TMWIR,1,11,No,Month-to-month,Mailed check,20,215,1,0-1 Year,Low
0533-BNWKF,2,55,Fiber optic,Month-to-month,Electronic check,85,4875,1,4-6 Years,Medium
1708-PBBOA,2,42,DSL,One year,Electronic check,55,2348,0,2-4 Years,Medium
8782-LKFPK,1,44,Fiber optic,Month-to-month,Mailed check,90,4063,0,2-4 Years,Medium
5522-JBWMO,1,1,DSL,Month-to-month,Electronic check,44,44,0,0-1 Year,Low
3597-MVHJT,2,27,Fiber optic,Month-to-month,Bank transfer (automatic),96,2595,0,2-4 Years,Medium
9774-NRNAU,1,27,DSL,Month-to-month,Bank transfer (automatic),85,2310,0,2-4 Years,Medium
0224-RLWWD,2,2,DSL,Month-to-month,Electronic check,44,89,0,0-1 Year,Low
9967-ATRFS,2,19,No,Month-to-month,Mailed check,20,368,0,1-2 Years,Low
3951-NJCVI,2,42,Fiber optic,Month-to-month,Electronic check,95,3945,0,2-4 Years,Medium
2977-CEBSX,2,66,DSL,Two year,Credit card (automatic),90,5966,0,4-6 Years,Medium
0177-PXBAT,1,33,Fiber optic,Month-to-month,Bank transfer (automatic),110,3695,0,2-4 Years,High
6599-CEBNN,2,34,Fiber optic,Month-to-month,Credit card (automatic),74,2524,1,2-4 Years,Medium
2519-ERQOJ,1,33,DSL,Month-to-month,Electronic check,55,1804,0,2-4 Years,Medium
5876-QMYLD,2,23,No,One year,Mailed check,20,415,0,1-2 Years,Low
2277-AXSDC,2,32,No,One year,Bank transfer (automatic),20,624,0,2-4 Years,Low
9442-JTWDL,2,11,No,One year,Credit card (automatic),20,238,0,0-1 Year,Low
0979-PHULV,1,69,Fiber optic,Month-to-month,Credit card (automatic),99,7008,1,4-6 Years,Medium
3067-SVMTC,2,68,DSL,One year,Bank transfer (automatic),56,3849,0,4-6 Years,Medium
5495-GPSRW,1,20,No,Two year,Mailed check,20,419,0,1-2 Years,Low
7606-BPHHN,1,72,No,Two year,Credit card (automatic),20,1469,0,4-6 Years,Low
4742-DRORA,1,60,Fiber optic,One year,Bank transfer (automatic),95,5812,0,4-6 Years,Medium
0111-KLBQG,1,32,Fiber optic,Month-to-month,Mailed check,94,2861,0,2-4 Years,Medium
4800-VHZKI,2,1,No,Month-to-month,Mailed check,20,20,1,0-1 Year,Low
7989-CHGTL,1,1,No,Month-to-month,Mailed check,20,20,1,0-1 Year,Low
0334-GDDSO,1,3,Fiber optic,Month-to-month,Electronic check,81,234,1,0-1 Year,Medium
4163-NCJAK,2,46,No,One year,Bank transfer (automatic),24,1066,0,2-4 Years,Low
5233-AOZUF,2,29,Fiber optic,Month-to-month,Electronic check,75,2149,0,2-4 Years,Medium
5973-EJGDP,1,51,Fiber optic,Month-to-month,Electronic check,87,4473,0,4-6 Years,Medium
1996-DBMUS,2,48,Fiber optic,Month-to-month,Bank transfer (automatic),71,3545,0,2-4 Years,Medium
7916-VCCPB,2,16,Fiber optic,Month-to-month,Bank transfer (automatic),73,1196,0,1-2 Years,Medium
4686-GEFRM,1,70,Fiber optic,Two year,Bank transfer (automatic),99,6859,0,4-6 Years,Medium
5249-QYHEX,2,40,No,Two year,Mailed check,25,1025,0,2-4 Years,Low
0578-SKVMF,2,22,Fiber optic,Month-to-month,Electronic check,83,1846,1,1-2 Years,Medium
5564-NEMQO,2,1,Fiber optic,Month-to-month,Bank transfer (automatic),75,75,1,0-1 Year,Medium
2233-FAGXV,2,5,No,Month-to-month,Mailed check,24,132,0,0-1 Year,Low
5605-IYGFG,2,7,Fiber optic,Month-to-month,Bank transfer (automatic),70,515,0,0-1 Year,Medium
7663-ZTEGJ,1,29,Fiber optic,One year,Credit card (automatic),101,2830,0,2-4 Years,High
3935-TBRZZ,1,44,No,One year,Mailed check,26,1111,0,2-4 Years,Low
8111-BKVDS,2,10,DSL,Month-to-month,Bank transfer (automatic),41,449,0,0-1 Year,Low
2055-SIFSS,2,55,DSL,Month-to-month,Bank transfer (automatic),52,2839,0,4-6 Years,Medium
2806-MLNTI,1,52,Fiber optic,One year,Bank transfer (automatic),105,5376,0,4-6 Years,High
8734-DKSTZ,2,10,Fiber optic,Month-to-month,Electronic check,86,859,0,0-1 Year,Medium
4360-PNRQB,1,18,Fiber optic,Month-to-month,Bank transfer (automatic),76,1395,0,1-2 Years,Medium
6152-ONASV,2,68,DSL,One year,Bank transfer (automatic),58,3976,0,4-6 Years,Medium
9063-ZGTUY,2,61,No,Month-to-month,Mailed check,19,1183,1,4-6 Years,Low
7781-HVGMK,2,72,DSL,Two year,Credit card (automatic),65,4784,0,4-6 Years,Medium
2181-UAESM,1,2,DSL,Month-to-month,Electronic check,53,120,0,0-1 Year,Medium
2957-LOLHO,1,12,DSL,Month-to-month,Bank transfer (automatic),45,519,1,0-1 Year,Low
6048-NJXHX,1,41,No,Two year,Electronic check,20,899,0,2-4 Years,Low
2320-SLKMB,2,26,DSL,Month-to-month,Credit card (automatic),44,1184,0,2-4 Years,Low
4980-URKXC,1,36,No,One year,Bank transfer (automatic),21,720,0,2-4 Years,Low
4376-KFVRS,1,72,Fiber optic,Two year,Credit card (automatic),114,8468,0,4-6 Years,High
5886-VLQVU,1,35,Fiber optic,Month-to-month,Bank transfer (automatic),90,3161,0,2-4 Years,Medium
3577-AMVUX,1,1,DSL,Month-to-month,Mailed check,55,55,0,0-1 Year,Medium
0771-WLCLA,2,16,Fiber optic,Month-to-month,Electronic check,113,1883,0,1-2 Years,High
5628-RKIFK,2,49,Fiber optic,Month-to-month,Credit card (automatic),102,5070,0,4-6 Years,High
0206-TBWLC,2,54,Fiber optic,One year,Mailed check,115,6050,0,4-6 Years,High
2937-FTHUR,2,18,DSL,Month-to-month,Electronic check,65,1167,0,1-2 Years,Medium
1910-FMXJM,2,36,Fiber optic,Month-to-month,Electronic check,80,2938,0,2-4 Years,Medium
7752-XUSCI,2,60,Fiber optic,Month-to-month,Electronic check,106,6396,1,4-6 Years,High
4110-PFEUZ,2,1,Fiber optic,Month-to-month,Mailed check,70,70,1,0-1 Year,Medium
0732-OCQOC,2,52,No,Two year,Bank transfer (automatic),25,1270,0,4-6 Years,Low
5168-MSWXT,1,8,Fiber optic,Month-to-month,Electronic check,95,760,0,0-1 Year,Medium
1090-ESELR,1,72,Fiber optic,Two year,Bank transfer (automatic),106,7612,0,4-6 Years,High
8592-PLTMQ,2,64,No,One year,Mailed check,25,1643,0,4-6 Years,Low
5760-WRAHC,2,22,DSL,Month-to-month,Mailed check,70,1545,0,1-2 Years,Medium
8847-GEOOQ,1,60,DSL,Month-to-month,Bank transfer (automatic),60,3582,0,4-6 Years,Medium
0256-LTHVJ,2,28,Fiber optic,Month-to-month,Electronic check,81,2227,1,2-4 Years,Medium
4785-FCIFB,2,61,No,Two year,Mailed check,24,1418,0,4-6 Years,Low
8313-NDOIA,2,24,Fiber optic,Month-to-month,Electronic check,104,2495,0,1-2 Years,High
5149-CUZUJ,1,28,Fiber optic,One year,Bank transfer (automatic),93,2768,0,2-4 Years,Medium
0942-KOWSM,2,30,DSL,Two year,Bank transfer (automatic),81,2369,0,2-4 Years,Medium
4237-CLSMM,1,2,No,Month-to-month,Mailed check,20,38,0,0-1 Year,Low
1452-VOQCH,1,1,Fiber optic,Month-to-month,Electronic check,75,75,0,0-1 Year,Medium
4719-UMSIY,1,6,No,Month-to-month,Mailed check,20,101,0,0-1 Year,Low
6614-VBEGU,2,24,DSL,Month-to-month,Bank transfer (automatic),69,1614,0,1-2 Years,Medium
0880-TKATG,1,4,Fiber optic,Month-to-month,Electronic check,101,386,1,0-1 Year,High
3811-VBYBZ,1,7,Fiber optic,Month-to-month,Electronic check,100,673,1,0-1 Year,Medium
1480-BKXGA,1,72,Fiber optic,Two year,Bank transfer (automatic),116,8405,0,4-6 Years,High
2996-XAUVF,1,70,DSL,Two year,Mailed check,40,2800,0,4-6 Years,Low
9076-AXYIK,1,64,Fiber optic,Two year,Electronic check,102,6538,0,4-6 Years,High
5968-XQIVE,1,72,Fiber optic,One year,Electronic check,90,6589,0,4-6 Years,Medium
8896-RAZCR,2,44,No,Two year,Mailed check,20,868,0,2-4 Years,Low
4640-UHDOS,2,13,DSL,Month-to-month,Electronic check,56,734,1,1-2 Years,Medium
4933-IKULF,2,17,No,One year,Mailed check,21,331,0,1-2 Years,Low
3583-EKAPL,1,1,DSL,Month-to-month,Electronic check,55,55,1,0-1 Year,Medium
1304-BCCFO,1,9,DSL,Month-to-month,Mailed check,70,564,0,0-1 Year,Medium
4104-PVRPS,1,24,DSL,Month-to-month,Mailed check,54,1315,0,1-2 Years,Medium
9399-APLBT,2,1,Fiber optic,Month-to-month,Electronic check,75,75,1,0-1 Year,Medium
2359-KMGLI,1,24,Fiber optic,Month-to-month,Electronic check,80,1862,1,1-2 Years,Medium
3780-DDGSE,1,35,DSL,Month-to-month,Electronic check,76,2747,0,2-4 Years,Medium
4431-EDMIQ,2,7,DSL,Month-to-month,Electronic check,76,554,0,0-1 Year,Medium
0306-JAELE,1,5,Fiber optic,Month-to-month,Electronic check,96,453,1,0-1 Year,Medium
6227-HWPWX,2,15,Fiber optic,Month-to-month,Bank transfer (automatic),69,995,1,1-2 Years,Medium
0486-LGCCH,1,11,No,Two year,Mailed check,20,226,0,0-1 Year,Low
0447-BEMNG,2,48,DSL,Month-to-month,Bank transfer (automatic),45,2145,1,2-4 Years,Low
4612-SSVHJ,2,20,Fiber optic,Month-to-month,Electronic check,81,1672,0,1-2 Years,Medium
5168-MQQCA,2,72,Fiber optic,One year,Bank transfer (automatic),109,8004,0,4-6 Years,High
5949-XIKAE,2,8,Fiber optic,Month-to-month,Electronic check,84,680,1,0-1 Year,Medium
7971-HLVXI,1,72,Fiber optic,Two year,Credit card (automatic),85,6131,0,4-6 Years,Medium
9094-AZPHK,2,15,Fiber optic,Month-to-month,Electronic check,100,1415,0,1-2 Years,Medium
3649-JPUGY,1,72,DSL,Two year,Bank transfer (automatic),89,6202,0,4-6 Years,Medium
4472-LVYGI,2,0,DSL,Two year,Bank transfer (automatic),53, ,0,,Medium
8372-JUXUI,1,1,Fiber optic,Month-to-month,Electronic check,74,74,1,0-1 Year,Medium
3552-CTCYF,1,63,Fiber optic,Two year,Bank transfer (automatic),105,6597,0,4-6 Years,High
6778-YSNIH,2,2,DSL,Month-to-month,Electronic check,59,114,0,0-1 Year,Medium
0388-EOPEX,2,2,Fiber optic,Month-to-month,Electronic check,74,139,1,0-1 Year,Medium
5756-OZRIO,1,61,DSL,One year,Bank transfer (automatic),64,3903,0,4-6 Years,Medium
6579-JPICP,1,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
8205-OTCHB,1,22,DSL,One year,Bank transfer (automatic),44,904,1,1-2 Years,Low
4134-BSXLX,1,28,DSL,Month-to-month,Mailed check,61,1786,0,2-4 Years,Medium
0505-SPOOW,2,70,No,Two year,Bank transfer (automatic),20,1398,0,4-6 Years,Low
6235-VDHOM,2,5,DSL,Month-to-month,Electronic check,28,131,1,0-1 Year,Low
7783-YKGDV,2,12,Fiber optic,Month-to-month,Bank transfer (automatic),100,1238,1,0-1 Year,Medium
4374-YMUSQ,1,34,Fiber optic,One year,Credit card (automatic),116,3899,0,2-4 Years,High
4513-CXYIX,2,71,Fiber optic,Two year,Credit card (automatic),81,5676,0,4-6 Years,Medium
3957-HHLMR,2,70,DSL,One year,Bank transfer (automatic),65,4543,0,4-6 Years,Medium
7803-XOCCZ,2,52,Fiber optic,Month-to-month,Bank transfer (automatic),84,4327,0,4-6 Years,Medium
5736-YEJAX,1,69,DSL,Two year,Credit card (automatic),79,5503,0,4-6 Years,Medium
5609-CEBID,2,20,Fiber optic,Month-to-month,Electronic check,94,1782,1,1-2 Years,Medium
8981-FJGLA,1,11,Fiber optic,Month-to-month,Mailed check,78,852,0,0-1 Year,Medium
7218-HKQFK,1,2,Fiber optic,Month-to-month,Electronic check,94,168,1,0-1 Year,Medium
4636-QRJKY,2,6,Fiber optic,Month-to-month,Electronic check,81,503,1,0-1 Year,Medium
1135-LMECX,2,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
4332-MUOEZ,1,20,Fiber optic,One year,Credit card (automatic),94,1818,0,1-2 Years,Medium
8535-SFUTN,1,61,Fiber optic,Month-to-month,Electronic check,106,6300,0,4-6 Years,High
5956-VKDTT,2,5,Fiber optic,Month-to-month,Electronic check,74,335,1,0-1 Year,Medium
8677-HDZEE,2,56,Fiber optic,Month-to-month,Bank transfer (automatic),105,5917,0,4-6 Years,High
2475-MROZF,1,30,Fiber optic,Month-to-month,Credit card (automatic),95,2852,0,2-4 Years,Medium
9412-GHEEC,1,40,Fiber optic,Month-to-month,Bank transfer (automatic),105,4132,1,2-4 Years,High
3482-ABPKK,2,28,DSL,One year,Mailed check,54,1546,0,2-4 Years,Medium
6705-LXORM,2,5,Fiber optic,Month-to-month,Electronic check,70,303,0,0-1 Year,Medium
0257-ZESQC,2,27,Fiber optic,Month-to-month,Bank transfer (automatic),75,1929,1,2-4 Years,Medium
7531-GQHME,1,12,No,Month-to-month,Credit card (automatic),20,265,0,0-1 Year,Low
5174-ITUMV,1,67,Fiber optic,One year,Electronic check,105,6989,0,4-6 Years,High
4109-CYRBD,1,29,DSL,Month-to-month,Electronic check,52,1442,0,2-4 Years,Medium
0913-XWSCN,1,55,Fiber optic,Month-to-month,Bank transfer (automatic),86,4713,0,4-6 Years,Medium
6825-UYPFK,2,23,Fiber optic,Month-to-month,Bank transfer (automatic),76,1759,1,1-2 Years,Medium
8397-MVTAZ,1,34,Fiber optic,Month-to-month,Electronic check,100,3480,1,2-4 Years,Medium
0750-EBAIU,1,52,Fiber optic,One year,Electronic check,91,4738,0,4-6 Years,Medium
8606-CIQUL,1,72,Fiber optic,Two year,Credit card (automatic),116,8399,0,4-6 Years,High
3571-DPYUH,1,58,Fiber optic,One year,Credit card (automatic),95,5430,0,4-6 Years,Medium
7601-GNDYK,1,35,No,Two year,Mailed check,20,687,0,2-4 Years,Low
0356-OBMAC,2,56,Fiber optic,Two year,Bank transfer (automatic),100,5706,0,4-6 Years,Medium
8067-NIOYM,2,24,No,Two year,Credit card (automatic),21,491,0,1-2 Years,Low
1403-GYAFU,1,70,No,Two year,Credit card (automatic),20,1360,0,4-6 Years,Low
4234-XTNEA,1,2,Fiber optic,Month-to-month,Electronic check,80,174,0,0-1 Year,Medium
1297-VQDRP,1,68,Fiber optic,One year,Credit card (automatic),107,7380,0,4-6 Years,High
9282-IZGQK,2,1,Fiber optic,Month-to-month,Electronic check,85,85,1,0-1 Year,Medium
5348-CAGXB,1,12,Fiber optic,Month-to-month,Electronic check,90,1022,0,0-1 Year,Medium
0621-HJWXJ,2,63,Fiber optic,Month-to-month,Bank transfer (automatic),82,5029,0,4-6 Years,Medium
5844-QVTAT,2,33,DSL,One year,Mailed check,58,1955,0,2-4 Years,Medium
8905-IAZPF,2,69,Fiber optic,One year,Credit card (automatic),96,6744,0,4-6 Years,Medium
5394-MEITZ,2,60,DSL,Two year,Bank transfer (automatic),81,4947,0,4-6 Years,Medium
6859-QNXIQ,2,72,Fiber optic,Two year,Bank transfer (automatic),113,8249,0,4-6 Years,High
2782-LFZVW,2,11,DSL,Month-to-month,Mailed check,59,602,0,0-1 Year,Medium
2866-IKBTM,2,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
1342-JPNKI,1,10,Fiber optic,Month-to-month,Bank transfer (automatic),86,834,1,0-1 Year,Medium
2817-NTQDO,1,13,DSL,Month-to-month,Credit card (automatic),46,597,1,1-2 Years,Low
7129-AZJDE,1,34,Fiber optic,One year,Bank transfer (automatic),79,2647,0,2-4 Years,Medium
6986-IJDHX,1,39,Fiber optic,Month-to-month,Mailed check,86,3266,1,2-4 Years,Medium
2560-PPCHE,2,65,Fiber optic,One year,Bank transfer (automatic),105,6744,0,4-6 Years,High
4676-MQUEA,1,50,Fiber optic,One year,Bank transfer (automatic),102,5266,0,4-6 Years,High
8138-EALND,1,15,No,Month-to-month,Mailed check,20,312,0,1-2 Years,Low
